date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:10:42	4580/4580	---MCZ	200	added ('OK')	application/javascript	etag:W/%2211e4-19f4227ea60%22	https://moniepoint.com/_next/static/chunks/pages/ng/whistleblower-policy-94144b68f7d96cd5.js	moniepoint.com/_next/static/chunks/pages/ng/whistleblower-policy-94144b68f7d96cd5.js	(from https://moniepoint.com/ng/whistleblower-policy)
15:10:44	6956/6956	---MCZ	200	added ('OK')	application/javascript	etag:W/%221b2c-19f4227ea60%22	https://moniepoint.com/_next/static/chunks/pages/ng/ims-policy-ed9a4299edcffd2b.js	moniepoint.com/_next/static/chunks/pages/ng/ims-policy-ed9a4299edcffd2b.js	(from https://moniepoint.com/ng/ims-policy)
15:10:44	8849/8849	---MCZ	200	added ('OK')	application/javascript	etag:W/%222291-19ecb2da9e0%22	https://moniepoint.com/_next/static/chunks/pages/report-a-vulnerability-3734e63da987752b.js	moniepoint.com/_next/static/chunks/pages/report-a-vulnerability-3734e63da987752b.js	(from https://moniepoint.com/report-a-vulnerability)
15:10:45	4139/4139	---MCZ	200	added ('OK')	text/css	etag:W/%22102b-19e2bdc00f8%22	https://moniepoint.com/_next/static/css/89cef997cb1a971f.css	moniepoint.com/_next/static/css/89cef997cb1a971f.css	(from https://moniepoint.com/report-a-vulnerability)
15:10:47	44397/44397	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ad6d-19f4227ea60%22	https://moniepoint.com/_next/static/chunks/ee97cf97-35a7cc75cedda26a.js	moniepoint.com/_next/static/chunks/ee97cf97-35a7cc75cedda26a.js	(from https://moniepoint.com/ng/find-a-location)
15:10:48	201091/201091	---MCZ	200	added ('OK')	application/javascript	etag:W/%2231183-19f653eac50%22	https://moniepoint.com/_next/static/chunks/pages/ng/find-a-location-572425d0b1b20e9a.js	moniepoint.com/_next/static/chunks/pages/ng/find-a-location-572425d0b1b20e9a.js	(from https://moniepoint.com/ng/find-a-location)
15:10:48	26223/26223	---MCZ	200	added ('OK')	text/css	etag:W/%22666f-19f427b4638%22	https://moniepoint.com/_next/static/css/bbb32c8a5f58c2f9.css	moniepoint.com/_next/static/css/bbb32c8a5f58c2f9.css	(from https://moniepoint.com/ng/find-a-location)
15:10:50	302412/302412	---M--	200	added ('OK')	image/png	etag:W/%2249d4c-19f6c5821d8%22	https://moniepoint.com/personal/savings-hero.png	moniepoint.com/personal/savings-hero.png	(from https://moniepoint.com/ng/personal/savings)
15:10:50	100314/100314	---M--	200	added ('OK')	image/png	etag:W/%22187da-19f6c5821d8%22	https://moniepoint.com/personal/savings-d-6.png	moniepoint.com/personal/savings-d-6.png	(from https://moniepoint.com/ng/personal/savings)
15:10:51	24662/24662	---M--	200	added ('OK')	image/png	etag:W/%226056-19f6c5821d8%22	https://moniepoint.com/personal/savings-d-7.png	moniepoint.com/personal/savings-d-7.png	(from https://moniepoint.com/ng/personal/savings)
15:10:52	55021/55021	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:10:52%20GMT	https://moniepoint.com/ng/savings/save-as-you-transact	moniepoint.com/ng/savings/save-as-you-transact.html	(from https://moniepoint.com/ng/personal/savings)
15:10:53	14746/14746	---M--	200	added ('OK')	image/png	etag:W/%22399a-19f6c5821d8%22	https://moniepoint.com/personal/savings-1.png	moniepoint.com/personal/savings-1.png	(from https://moniepoint.com/ng/personal/savings)
15:10:54	12373/12373	---M--	200	added ('OK')	image/png	etag:W/%223055-19f6c5821d8%22	https://moniepoint.com/personal/savings-5.png	moniepoint.com/personal/savings-5.png	(from https://moniepoint.com/ng/personal/savings)
15:10:55	8109/8109	---M--	200	added ('OK')	image/png	etag:W/%221fad-19f6c5821d8%22	https://moniepoint.com/personal/savings-3.png	moniepoint.com/personal/savings-3.png	(from https://moniepoint.com/ng/personal/savings)
15:10:57	28389/28389	---MCZ	200	added ('OK')	application/javascript	etag:W/%226ee5-19df8642188%22	https://moniepoint.com/_next/static/chunks/998-6476b73aa9f33fa1.js	moniepoint.com/_next/static/chunks/998-6476b73aa9f33fa1.js	(from https://moniepoint.com/ng/millionaire-season)
15:10:57	27281/27281	---MCZ	200	added ('OK')	application/javascript	etag:W/%226a91-19f427b4638%22	https://moniepoint.com/_next/static/chunks/pages/ng/millionaire-season-80bf6ae333bec9df.js	moniepoint.com/_next/static/chunks/pages/ng/millionaire-season-80bf6ae333bec9df.js	(from https://moniepoint.com/ng/millionaire-season)
15:10:59	13663/13663	---MCZ	200	added ('OK')	text/css	etag:W/%22355f-19e217bf7a8%22	https://moniepoint.com/_next/static/css/1cac4b5969db33ef.css	moniepoint.com/_next/static/css/1cac4b5969db33ef.css	(from https://moniepoint.com/ng/millionaire-season)
15:11:00	9899/9899	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2226ab-19f6c5821d8%22	https://moniepoint.com/millionaire-season/prize-1.svg	moniepoint.com/millionaire-season/prize-1.svg	(from https://moniepoint.com/ng/millionaire-season)
15:11:00	17936/17936	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224610-19f6c5821d8%22	https://moniepoint.com/millionaire-season/prize-2.svg	moniepoint.com/millionaire-season/prize-2.svg	(from https://moniepoint.com/ng/millionaire-season)
15:11:02	28215/28215	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226e37-19f6c5821d8%22	https://moniepoint.com/millionaire-season/prize-3.svg	moniepoint.com/millionaire-season/prize-3.svg	(from https://moniepoint.com/ng/millionaire-season)
15:11:03	59143/59143	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e707-19f6c5821d8%22	https://moniepoint.com/millionaire-season/prize-4.svg	moniepoint.com/millionaire-season/prize-4.svg	(from https://moniepoint.com/ng/millionaire-season)
15:11:04	110651/110651	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221b03b-19f6c5821d8%22	https://moniepoint.com/millionaire-season/prize-5.svg	moniepoint.com/millionaire-season/prize-5.svg	(from https://moniepoint.com/ng/millionaire-season)
15:11:05	20131/20131	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224ea3-19f6c5821d8%22	https://moniepoint.com/millionaire-season/prize-6.svg	moniepoint.com/millionaire-season/prize-6.svg	(from https://moniepoint.com/ng/millionaire-season)
15:11:06	388392/388392	---M--	200	added ('OK')	image/png	etag:W/%225ed28-19f6c5821d8%22	https://moniepoint.com/millionaire-season/osimhen.png	moniepoint.com/millionaire-season/osimhen.png	(from https://moniepoint.com/ng/millionaire-season)
15:11:07	276988/276988	---M--	200	added ('OK')	image/png	etag:W/%22439fc-19f6c5821d8%22	https://moniepoint.com/millionaire-season/mama-maria.png	moniepoint.com/millionaire-season/mama-maria.png	(from https://moniepoint.com/ng/millionaire-season)
15:11:08	284048/284048	---M--	200	added ('OK')	image/png	etag:W/%2245590-19f6c5821d8%22	https://moniepoint.com/millionaire-season/mama-maria-mobile.png	moniepoint.com/millionaire-season/mama-maria-mobile.png	(from https://moniepoint.com/ng/millionaire-season)
15:11:09	18299/18299	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22477b-19f6c5821d8%22	https://moniepoint.com/business/moniehelp.svg	moniepoint.com/business/moniehelp.svg	(from https://moniepoint.com/_next/static/css/f9cff3ebff4cc9cc.css)
15:11:10	17465/17465	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224439-19f6c5821d8%22	https://moniepoint.com/business/moniehelp-2.svg	moniepoint.com/business/moniehelp-2.svg	(from https://moniepoint.com/_next/static/css/f9cff3ebff4cc9cc.css)
15:11:11	280499/280499	---M--	200	added ('OK')	image/png	etag:W/%22447b3-19f6c5821d8%22	https://moniepoint.com/global/banking.png	moniepoint.com/global/banking.png	(from https://moniepoint.com/banking)
15:11:11	20825/20825	---MCZ	200	added ('OK')	application/javascript	etag:W/%225159-19f4227ea60%22	https://moniepoint.com/_next/static/chunks/pages/%5Bslug%5D-96017f1fc03f83f5.js	moniepoint.com/_next/static/chunks/pages/[slug]-96017f1fc03f83f5.js	(from https://moniepoint.com/banking)
15:11:12	7761/7761	---MCZ	200	added ('OK')	text/css	etag:W/%221e51-19ed9c00e58%22	https://moniepoint.com/_next/static/css/2d52f28c12897d67.css	moniepoint.com/_next/static/css/2d52f28c12897d67.css	(from https://moniepoint.com/banking)
15:11:14	174794/174794	---M--	200	added ('OK')	image/png	etag:W/%222aaca-19f6c5821d8%22	https://moniepoint.com/global/banking-11.png	moniepoint.com/global/banking-11.png	(from https://moniepoint.com/banking)
15:11:14	74985/74985	---M--	200	added ('OK')	image/png	etag:W/%22124e9-19f6c5821d8%22	https://moniepoint.com/global/insight-2.png	moniepoint.com/global/insight-2.png	(from https://moniepoint.com/banking)
15:11:16	304804/304804	---M--	200	added ('OK')	image/png	etag:W/%224a6a4-19f6c5821d8%22	https://moniepoint.com/global/support-1.png	moniepoint.com/global/support-1.png	(from https://moniepoint.com/banking)
15:11:17	175483/175483	---M--	200	added ('OK')	image/png	etag:W/%222ad7b-19f6c5821d8%22	https://moniepoint.com/global/card-1.png	moniepoint.com/global/card-1.png	(from https://moniepoint.com/banking)
15:11:18	253174/253174	---M--	200	added ('OK')	image/png	etag:W/%223dcf6-19f6c5821d8%22	https://moniepoint.com/global/credit.png	moniepoint.com/global/credit.png	(from https://moniepoint.com/credit)
15:11:19	166374/166374	---M--	200	added ('OK')	image/png	etag:W/%22289e6-19f6c5821d8%22	https://moniepoint.com/global/credit-w.png	moniepoint.com/global/credit-w.png	(from https://moniepoint.com/credit)
15:11:20	332493/332493	---M--	200	added ('OK')	image/png	etag:W/%22512cd-19f6c5821d8%22	https://moniepoint.com/global/support-credit.png	moniepoint.com/global/support-credit.png	(from https://moniepoint.com/credit)
15:11:21	278744/278744	---M--	200	added ('OK')	image/png	etag:W/%22440d8-19f6c5821d8%22	https://moniepoint.com/global/payments.png	moniepoint.com/global/payments.png	(from https://moniepoint.com/payments)
15:11:22	269499/269499	---M--	200	added ('OK')	image/png	etag:W/%2241cbb-19f6c5821d8%22	https://moniepoint.com/global/payment-1.png	moniepoint.com/global/payment-1.png	(from https://moniepoint.com/payments)
15:11:23	757739/757739	---M--	200	added ('OK')	image/png	etag:W/%22b8feb-19f6c5821d8%22	https://moniepoint.com/global/pos-1.png	moniepoint.com/global/pos-1.png	(from https://moniepoint.com/payments)
15:11:24	1385241/1385241	---M--	200	added ('OK')	image/png	etag:W/%22152319-19f6c5821d8%22	https://moniepoint.com/global/bank-1.png	moniepoint.com/global/bank-1.png	(from https://moniepoint.com/payments)
15:11:25	970384/970384	---M--	200	added ('OK')	image/png	etag:W/%22ece90-19f6c5821d8%22	https://moniepoint.com/global/mgmt.png	moniepoint.com/global/mgmt.png	(from https://moniepoint.com/business-management)
15:11:26	164744/164744	---M--	200	added ('OK')	image/png	etag:W/%2228388-19f6c5821d8%22	https://moniepoint.com/global/business-2.png	moniepoint.com/global/business-2.png	(from https://moniepoint.com/business-management)
15:11:27	81412/81412	---M--	200	added ('OK')	image/png	etag:W/%2213e04-19f6c5821d8%22	https://moniepoint.com/global/control-2.png	moniepoint.com/global/control-2.png	(from https://moniepoint.com/business-management)
15:11:28	316553/316553	---M--	200	added ('OK')	image/png	etag:W/%224d489-19f6c5821d8%22	https://moniepoint.com/global/support-biz-1.png	moniepoint.com/global/support-biz-1.png	(from https://moniepoint.com/business-management)
15:11:29	375639/375639	---M--	200	added ('OK')	image/png	etag:W/%225bb57-19f6c5821d8%22	https://moniepoint.com/global/debit-2.png	moniepoint.com/global/debit-2.png	(from https://moniepoint.com/business-management)
15:11:30	8620/8620	---MCZ	200	added ('OK')	application/javascript	etag:W/%2221ac-19e45275490%22	https://moniepoint.com/_next/static/chunks/pages/about-3d66418fe4762949.js	moniepoint.com/_next/static/chunks/pages/about-3d66418fe4762949.js	(from https://moniepoint.com/about)
15:11:31	18624/18624	---MCZ	200	added ('OK')	text/css	etag:W/%2248c0-19e2bdc00f8%22	https://moniepoint.com/_next/static/css/d6fd252b486027a2.css	moniepoint.com/_next/static/css/d6fd252b486027a2.css	(from https://moniepoint.com/about)
15:11:32	1773/1773	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226ed-19f6c5821d8%22	https://moniepoint.com/stats/bus.svg	moniepoint.com/stats/bus.svg	(from https://moniepoint.com/about)
15:11:32	984/984	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223d8-19f6c5821d8%22	https://moniepoint.com/stats/card-2.svg	moniepoint.com/stats/card-2.svg	(from https://moniepoint.com/about)
15:11:34	702462/702462	---M--	200	added ('OK')	image/webp	etag:W/%22ab7fe-19f6c5821d8%22	https://moniepoint.com/global/video.webp	moniepoint.com/global/video.webp	(from https://moniepoint.com/about)
15:11:34	9501/9501	---M--	200	added ('OK')	image/png	etag:W/%22251d-19f6c5821d8%22	https://moniepoint.com/awards/ft.png	moniepoint.com/awards/ft.png	(from https://moniepoint.com/about)
15:11:45	15609/15609	---M--	200	added ('OK')	image/png	etag:W/%223cf9-19f6c5821d8%22	https://moniepoint.com/awards/bafi.png	moniepoint.com/awards/bafi.png	(from https://moniepoint.com/about)
15:11:45	20335/20335	---M--	200	added ('OK')	image/png	etag:W/%224f6f-19f6c5821d8%22	https://moniepoint.com/awards/ibs.png	moniepoint.com/awards/ibs.png	(from https://moniepoint.com/about)
15:11:46	28805/28805	---M--	200	added ('OK')	image/png	etag:W/%227085-19f6c5821d8%22	https://moniepoint.com/awards/cbn.png	moniepoint.com/awards/cbn.png	(from https://moniepoint.com/about)
15:11:47	12937/12937	---MCZ	200	added ('OK')	application/javascript	etag:W/%223289-19e217bf7a8%22	https://moniepoint.com/_next/static/chunks/pages/contact-0d8fa154c5409e98.js	moniepoint.com/_next/static/chunks/pages/contact-0d8fa154c5409e98.js	(from https://moniepoint.com/contact)
15:11:49	5382/5382	---MCZ	200	added ('OK')	text/css	etag:W/%221506-19f3cd4cd58%22	https://moniepoint.com/_next/static/css/a232d1b13538452d.css	moniepoint.com/_next/static/css/a232d1b13538452d.css	(from https://moniepoint.com/contact)
15:11:49	2333/2333	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2291d-19f6c5821d8%22	https://moniepoint.com/flags/uk.svg	moniepoint.com/flags/uk.svg	(from https://moniepoint.com/contact)
15:11:51	2235/2235	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228bb-19f6c5821d8%22	https://moniepoint.com/flags/us.svg	moniepoint.com/flags/us.svg	(from https://moniepoint.com/contact)
15:11:52	177753/177753	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222b659-19f6c5821d8%22	https://moniepoint.com/contact/world.svg	moniepoint.com/contact/world.svg	(from https://moniepoint.com/contact)
15:11:53	25366/25366	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:11:52%20GMT	https://moniepoint.com/blog/author/oluwanifemi-adewolu	moniepoint.com/blog/author/oluwanifemi-adewolu.html	(from https://moniepoint.com/blog/meet-the-dreammaker-chiamaka-a-site-reliability-engineer-at-teamapt)
15:12:01	56634/56634	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:12:01%20GMT	https://moniepoint.com/blog/from-bootcamp-to-full-time-dreammaker	moniepoint.com/blog/from-bootcamp-to-full-time-dreammaker.html	(from https://moniepoint.com/blog/meet-the-dreammaker-chiamaka-a-site-reliability-engineer-at-teamapt)
15:12:02	36652/36652	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:12:02%20GMT	https://moniepoint.com/blog/author/bofamene-berepamo	moniepoint.com/blog/author/bofamene-berepamo.html	(from https://moniepoint.com/blog/nancy-on-mastering-her-craft-at-moniepoint)
15:12:02	33551/33551	---MCZ	200	added ('OK')	application/javascript	etag:W/%22830f-19f427b4638%22	https://moniepoint.com/_next/static/chunks/pages/privacy-policy-2af551df7ef036b1.js	moniepoint.com/_next/static/chunks/pages/privacy-policy-2af551df7ef036b1.js	(from https://moniepoint.com/privacy-policy)
15:12:03	4025/4025	---MCZ	200	added ('OK')	text/css	etag:W/%22fb9-19e934d8a68%22	https://moniepoint.com/_next/static/css/f206c72c7fb3db6f.css	moniepoint.com/_next/static/css/f206c72c7fb3db6f.css	(from https://moniepoint.com/privacy-policy)
15:12:05	12154/12154	---MCZ	200	added ('OK')	application/javascript	etag:W/%222f7a-19ef9200208%22	https://moniepoint.com/_next/static/chunks/7584-ab69ecb37a8bbb73.js	moniepoint.com/_next/static/chunks/7584-ab69ecb37a8bbb73.js	(from https://moniepoint.com/blog/categories/business-tips)
15:12:05	1092/1092	---MCZ	200	added ('OK')	application/javascript	etag:W/%22444-19ef3d74540%22	https://moniepoint.com/_next/static/chunks/pages/blog/categories/%5Bcategory%5D-b80b9ed0d3f031a9.js	moniepoint.com/_next/static/chunks/pages/blog/categories/[category]-b80b9ed0d3f031a9.js	(from https://moniepoint.com/blog/categories/business-tips)
15:12:07	25417/25417	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:12:06%20GMT	https://moniepoint.com/blog/categories/education-series/dispute-resolution	moniepoint.com/blog/categories/education-series/dispute-resolution.html	(from https://moniepoint.com/blog/categories/education-series)
15:12:08	25393/25393	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:12:07%20GMT	https://moniepoint.com/blog/categories/education-series/fraud-education	moniepoint.com/blog/categories/education-series/fraud-education.html	(from https://moniepoint.com/blog/categories/education-series)
15:12:09	25377/25377	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:12:08%20GMT	https://moniepoint.com/blog/categories/education-series/kyc-education	moniepoint.com/blog/categories/education-series/kyc-education.html	(from https://moniepoint.com/blog/categories/education-series)
15:12:19	25449/25449	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:12:19%20GMT	https://moniepoint.com/blog/categories/education-series/terminal-related-issue	moniepoint.com/blog/categories/education-series/terminal-related-issue.html	(from https://moniepoint.com/blog/categories/education-series)
15:12:22	47757/47757	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:12:23%20GMT	https://moniepoint.com/blog/how-do-i-resolve-transfer-issues	moniepoint.com/blog/how-do-i-resolve-transfer-issues.html	(from https://moniepoint.com/blog/categories/education-series)
15:12:25	53586/53586	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:12:25%20GMT	https://moniepoint.com/blog/how-the-world-has-changed-since-our-first-business-loan	moniepoint.com/blog/how-the-world-has-changed-since-our-first-business-loan.html	(from https://moniepoint.com/blog/categories/impact-stories)
15:12:26	58144/58144	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:12:27%20GMT	https://moniepoint.com/blog/how-olorunrinu-is-powering-community-nightlife-in-lagos-with-a-generational-recipe	moniepoint.com/blog/how-olorunrinu-is-powering-community-nightlife-in-lagos-with-a-generational-recipe.html	(from https://moniepoint.com/blog/categories/impact-stories)
15:12:28	55102/55102	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:12:29%20GMT	https://moniepoint.com/blog/powering-the-dreams-of-west-africas-first-food-truck-park	moniepoint.com/blog/powering-the-dreams-of-west-africas-first-food-truck-park.html	(from https://moniepoint.com/blog/categories/impact-stories)
15:12:32	46354/46354	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:12:33%20GMT	https://moniepoint.com/blog/a-decade-of-impact-2025-in-review	moniepoint.com/blog/a-decade-of-impact-2025-in-review.html	(from https://moniepoint.com/blog/categories/impact-stories)
15:12:34	40113/40113	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:12:35%20GMT	https://moniepoint.com/blog/on-fueling-a-nation-how-moniepoint-powers-nigerias-oil-and-gas-industry	moniepoint.com/blog/on-fueling-a-nation-how-moniepoint-powers-nigerias-oil-and-gas-industry.html	(from https://moniepoint.com/blog/categories/impact-stories)
15:12:36	49360/49360	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:12:37%20GMT	https://moniepoint.com/blog/moniepoint-recognised-as-game-changer-as-it-clinches-fintech-company-of-the-year-at-independent-awards-2025	moniepoint.com/blog/moniepoint-recognised-as-game-changer-as-it-clinches-fintech-company-of-the-year-at-independent-awards-2025.html	(from https://moniepoint.com/blog/categories/news)
15:12:38	48302/48302	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:12:39%20GMT	https://moniepoint.com/blog/moniepoint-partners-with-gdg-lagos-and-women-techmakers-to-empower-the-next-generation-of-women-architects-in-tech	moniepoint.com/blog/moniepoint-partners-with-gdg-lagos-and-women-techmakers-to-empower-the-next-generation-of-women-architects-in-tech.html	(from https://moniepoint.com/blog/categories/news)
15:12:40	45845/45845	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:12:41%20GMT	https://moniepoint.com/blog/moniepoint-microfinance-bank-bags-three-awards-reaffirms-industry-leadership-in-innovation-and-inclusion	moniepoint.com/blog/moniepoint-microfinance-bank-bags-three-awards-reaffirms-industry-leadership-in-innovation-and-inclusion.html	(from https://moniepoint.com/blog/categories/news)
15:12:44	45654/45654	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:12:44%20GMT	https://moniepoint.com/blog/moniepoint-commences-dreamdevs-bootcamp	moniepoint.com/blog/moniepoint-commences-dreamdevs-bootcamp.html	(from https://moniepoint.com/blog/categories/news)
15:12:46	60005/60005	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:12:47%20GMT	https://moniepoint.com/blog/from-intern-to-team-lead-celestinas-moniepoint-story	moniepoint.com/blog/from-intern-to-team-lead-celestinas-moniepoint-story.html	(from https://moniepoint.com/blog/categories/people)
15:12:48	59280/59280	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:12:49%20GMT	https://moniepoint.com/blog/behind-the-watchlist-a-moniepoint-data-engineers-story-in-episodes-and-feeds	moniepoint.com/blog/behind-the-watchlist-a-moniepoint-data-engineers-story-in-episodes-and-feeds.html	(from https://moniepoint.com/blog/categories/people)
15:12:50	46416/46416	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:12:51%20GMT	https://moniepoint.com/blog/how-to-block-your-atm-card	moniepoint.com/blog/how-to-block-your-atm-card.html	(from https://moniepoint.com/blog/categories/product-updates)
15:12:52	48063/48063	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:12:53%20GMT	https://moniepoint.com/blog/moniepoint-10naira-ussd-fee	moniepoint.com/blog/moniepoint-10naira-ussd-fee.html	(from https://moniepoint.com/blog/categories/product-updates)
15:13:01	62103/62103	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:13:01%20GMT	https://moniepoint.com/blog/whats-the-point-of-physical-address-verification	moniepoint.com/blog/whats-the-point-of-physical-address-verification.html	(from https://moniepoint.com/blog/categories/tech-and-processes)
15:13:06	58247/58247	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:13:06%20GMT	https://moniepoint.com/blog/how-we-made-card-transactions-a-way-to-save	moniepoint.com/blog/how-we-made-card-transactions-a-way-to-save.html	(from https://moniepoint.com/blog/categories/tech-and-processes)
15:13:13	55683/55683	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:13:13%20GMT	https://moniepoint.com/blog/whats-the-point-of-virtual-cards	moniepoint.com/blog/whats-the-point-of-virtual-cards.html	(from https://moniepoint.com/blog/categories/tech-and-processes)
15:13:17	57830/57830	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:13:17%20GMT	https://moniepoint.com/blog/making-the-dream-how-we-built-an-intuitive-savings-companion-for-nigerians	moniepoint.com/blog/making-the-dream-how-we-built-an-intuitive-savings-companion-for-nigerians.html	(from https://moniepoint.com/blog/categories/tech-and-processes)
15:13:19	64047/64047	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:13:19%20GMT	https://moniepoint.com/blog/the-monnify-guide-to-developer-documentation	moniepoint.com/blog/the-monnify-guide-to-developer-documentation.html	(from https://moniepoint.com/blog/categories/tech-and-processes)
15:13:29	67772/67772	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:13:29%20GMT	https://moniepoint.com/blog/how-we-built-the-first-direct-integration-with-nigerias-corporate-affairs-commission	moniepoint.com/blog/how-we-built-the-first-direct-integration-with-nigerias-corporate-affairs-commission.html	(from https://moniepoint.com/blog/categories/tech-and-processes)
15:13:30	46680/46680	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:13:29%20GMT	https://moniepoint.com/blog/author/bemigho-awala	moniepoint.com/blog/author/bemigho-awala.html	(from https://moniepoint.com/blog/moniepoint-strengthens-homegrown-talent-pipeline-as-dreamdevs-bootcamp-graduates-second-cohort)
15:13:31	27452/27452	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:13:30%20GMT	https://moniepoint.com/blog/categories/engineering/culture	moniepoint.com/blog/categories/engineering/culture.html	(from https://moniepoint.com/blog/categories/engineering)
15:13:32	25905/25905	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:13:31%20GMT	https://moniepoint.com/blog/categories/engineering/data	moniepoint.com/blog/categories/engineering/data.html	(from https://moniepoint.com/blog/categories/engineering)
15:13:33	31331/31331	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:13:32%20GMT	https://moniepoint.com/blog/categories/engineering/infrastructure	moniepoint.com/blog/categories/engineering/infrastructure.html	(from https://moniepoint.com/blog/categories/engineering)
15:13:34	25901/25901	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:13:33%20GMT	https://moniepoint.com/blog/categories/engineering/payments	moniepoint.com/blog/categories/engineering/payments.html	(from https://moniepoint.com/blog/categories/engineering)
15:13:35	37750/37750	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:13:34%20GMT	https://moniepoint.com/blog/categories/engineering/research-and-thinking	moniepoint.com/blog/categories/engineering/research-and-thinking.html	(from https://moniepoint.com/blog/categories/engineering)
15:13:36	25926/25926	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:13:35%20GMT	https://moniepoint.com/blog/categories/engineering/security-and-reliability	moniepoint.com/blog/categories/engineering/security-and-reliability.html	(from https://moniepoint.com/blog/categories/engineering)
15:13:36	6179/6179	---MCZ	200	added ('OK')	application/javascript	etag:W/%221823-19ef3d74540%22	https://moniepoint.com/_next/static/chunks/pages/blog/author/%5Bslug%5D-6d41b78b9a7bf0e7.js	moniepoint.com/_next/static/chunks/pages/blog/author/[slug]-6d41b78b9a7bf0e7.js	(from https://moniepoint.com/blog/author/chidinma-nwonye)
15:13:38	14849/14849	---MCZ	200	added ('OK')	text/css	etag:W/%223a01-19e8c8d50a0%22	https://moniepoint.com/_next/static/css/a9f377b3ecb8313a.css	moniepoint.com/_next/static/css/a9f377b3ecb8313a.css	(from https://moniepoint.com/blog/author/chidinma-nwonye)
15:13:40	55922/55922	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202026%2014:13:40%20GMT	https://moniepoint.com/blog/how-to-open-a-moniepoint-business-bank-account	moniepoint.com/blog/how-to-open-a-moniepoint-business-bank-account.html	(from https://moniepoint.com/blog/how-to-get-moniepoint-pos)
15:13:41	271466/271466	---M--	200	added ('OK')	image/png	etag:W/%224246a-19f6c5821d8%22	https://moniepoint.com/savings/target-savings-hero.png	moniepoint.com/savings/target-savings-hero.png	(from https://moniepoint.com/ng/savings/target-savings)
